Scaled from rugheimer_earth_epoch0_recomputed_A0.2_atmosphereprofile.dat
Z (cm)	T (K)	DEN (cm**-3)	P (bar) 
7.4500000e+06		1.6180000e+02		2.7558021e+13		6.1561568e-07
7.5500000e+06		1.6180000e+02		2.2356017e+13		4.9940867e-07
7.6500000e+06		1.6180000e+02		1.8135014e+13		4.0511613e-07
7.7500000e+06		1.6180000e+02		1.4715011e+13		3.2871706e-07
7.8500000e+06		1.6180000e+02		1.1934009e+13		2.6659255e-07
7.9500000e+06		1.6180000e+02		9.6840073e+12		2.1633000e-07
8.0500000e+06		1.6180000e+02		7.8588059e+12		1.7555702e-07
8.1500000e+06		1.6180000e+02		6.3774048e+12		1.4246416e-07
8.2500000e+06		1.6180000e+02		5.1759039e+12		1.1562396e-07
8.3500000e+06		1.6180000e+02		4.2012031e+12		9.3850228e-08
8.4500000e+06		1.6180000e+02		3.4092026e+12		7.6157811e-08
8.5500000e+06		1.6180000e+02		2.7675021e+12		6.1822933e-08
8.6500000e+06		1.6180000e+02		2.2464017e+12		5.0182127e-08
8.7500000e+06		1.6180000e+02		1.8243014e+12		4.0752873e-08
8.8500000e+06		1.6180000e+02		1.4805011e+12		3.3072756e-08
8.9500000e+06		1.6180000e+02		1.2024009e+12		2.6860305e-08
9.0500000e+06		1.6180000e+02		9.7650073e+11		2.1813945e-08
9.1500000e+06		1.6180000e+02		7.9272059e+11		1.7708501e-08
9.2500000e+06		1.6180000e+02		6.4377048e+11		1.4381120e-08
9.3500000e+06		1.6180000e+02		5.2281039e+11		1.1679005e-08
9.4500000e+06		1.6180000e+02		4.2462032e+11		9.4855479e-09
9.5500000e+06		1.6180000e+02		3.4488026e+11		7.7042432e-09
9.6500000e+06		1.6180000e+02		2.8017021e+11		6.2586924e-09
9.7500000e+06		1.6180000e+02		2.2761017e+11		5.0845593e-09
9.8500000e+06		1.6180000e+02		1.8486014e+11		4.1295709e-09
9.9500000e+06		1.6180000e+02		1.5021011e+11		3.3555276e-09
