All Dosimeters Normalized to Space Radiation Case
# Gas & Column Density (cm-2) & Radiance (100-165 nm) & Radiance (200-300 nm) & UMP Gly Cleavage (lambda0=193nm) & UMP Gly Cleavage (lambda0=230nm) & UMP Gly Cleavage (lambda0=254nm) &  CuCN3 Photoionization (lambda0=254 nm) & CuCN3 Photoionization (lambda0=300 nm)
# 
h2s & 14850472500.0 & 0.671486610318 & 1.91156609419 & 1.84201180699 & 1.91390453597 & 1.9728290872 & 1.97663409254 & 1.96534841858
h2s & 148504725000.0 & 0.671388576872 & 1.91156592524 & 1.84200546911 & 1.91389864145 & 1.97282620795 & 1.97663136706 & 1.96534671386
h2s & 1.48504725e+12 & 0.670410074907 & 1.91156424632 & 1.84194210639 & 1.91383976565 & 1.97279743676 & 1.97660412699 & 1.96532968687
h2s & 1.48504725e+13 & 0.660796947441 & 1.91154744903 & 1.8413088983 & 1.91325125003 & 1.97250986437 & 1.97633183595 & 1.96515947321
h2s & 1.48504725e+14 & 0.57930013239 & 1.91137995791 & 1.83501827483 & 1.90739525095 & 1.96964813786 & 1.97361988541 & 1.9634641866
h2s & 1.48504725e+15 & 0.294449876964 & 1.90975110349 & 1.77600074236 & 1.85158122531 & 1.94234900379 & 1.94753676996 & 1.94715873413
h2s & 1.48504725e+16 & 0.139952014959 & 1.89672011737 & 1.42006190375 & 1.46675704859 & 1.75257858274 & 1.75425444736 & 1.82630024708
h2s & 1.48504725e+17 & 0.0662511229287 & 1.84512781015 & 0.969609860754 & 0.566059515276 & 1.27457431444 & 1.14058926282 & 1.44176165676
h2s & 1.48504725e+18 & 0.00414014538519 & 1.75205251396 & 0.886253523878 & 0.135161612763 & 0.823380639086 & 0.45062011853 & 0.998990950129
h2s & 1.48504725e+19 & 1.91630055944e-07 & 1.51132964418 & 0.715399014213 & 0.0917379963436 & 0.320780833612 & 0.0879645722326 & 0.672421060047
h2s & 1.48504725e+20 & 1.74406241489e-23 & 0.662511732086 & 0.234838975808 & 0.030113480853 & 0.0281680023712 & 0.00298095985208 & 0.233141001609
h2s & 1.48504725e+21 & 3.73257881022e-119 & 0.0131906490747 & 0.00162692711558 & 0.000208621411228 & 0.000100144228137 & 9.35461581728e-09 & 0.00290253794228
h2s & 1.48504725e+22 & 3.78297049534e-119 & 1.06938462826e-10 & 9.18984894923e-17 & 1.17841742165e-17 & 5.65397299979e-18 & 1.33636723678e-54 & 1.4969498233e-11
